challenge_id,correct_answer,possible_answers,image_path
6c8dccda-ec35-4430-92dc-3780b4b632f2,death,death;double death;triple death,path1.jpeg
40bf0991-8ae3-43cc-9a97-514ee3674006,death,death;double death;triple death,path1.jpeg
3c39004f-faf9-4e82-897f-37f86f908035,death,death;double death;triple death,path2.png
6636726a-054d-4fc7-a7d4-02acc1ca8e00,death,death;double death;triple death,path2.png
c6e31b6f-cb8c-450d-aad5-191fe06186f5,death,death;double death;triple death,path1.jpeg
3c707a79-ced5-488d-9109-d174886202d8,death,death;double death;triple death,path2.png
175c2cce-7651-4464-bd6c-33763932a791,death,death;double death;triple death,path1.jpeg
849eb055-e371-4c44-ae07-83f475780257,death,death;double death;triple death,path1.jpeg
ac2ac36d-07aa-4389-9d2d-ddcbc5701644,death,death;double death;triple death,path1.jpeg
91d6da7a-2d2e-4787-9154-06259885072a,death,death;double death;triple death,path2.png
d25ea4ac-5335-4882-8074-dd6b32dbecfb,death,death;double death;triple death,path2.png
f45594cd-4872-4033-8fc7-b81ef48206ac,death,death;double death;triple death,path2.png
332d359a-ee4c-4050-a191-4e15f4bf11ca,death,death;double death;triple death,path2.png
c54a388e-44fd-4092-ab88-b1c837b8020e,death,death;double death;triple death,path2.png
1dfa52e4-ede1-411b-b0bf-868446bf2101,death,death;double death;triple death,path2.png
7646c8a2-15cd-44a3-9e8d-816a9ea2f181,death,death;double death;triple death,path1.jpeg
f0361322-8197-4637-aa9c-98b613c36218,death,death;double death;triple death,path1.jpeg
2bcd086b-b061-4408-be86-8baa27be8518,death,death;double death;triple death,path2.png
be1bbe5f-6d19-49d4-98ad-8161cfeacddc,death,death;double death;triple death,path1.jpeg
fb21678c-6a04-451a-b352-14df114b944c,death,death;double death;triple death,path1.jpeg
d47592c4-b9c5-405b-a865-1e4cd703cd62,death,death;double death;triple death,path2.png
15d78f47-14e7-4447-87a3-d99dd8a687be,death,death;double death;triple death,path1.jpeg
29bd0938-dfe9-4c25-b5ff-5852a6545a87,death,death;double death;triple death,path1.jpeg
32533470-edc0-4763-b62a-ace003ffb56b,death,death;double death;triple death,path1.jpeg
03e64b08-567e-48e4-8541-fb5b056cc243,death,death;double death;triple death,path1.jpeg
6b53780b-b13e-405c-983c-1c85cfb6e8a9,death,death;double death;triple death,path2.png
fa8b8d7a-20bf-41b9-b5fc-77c576d188dd,death,death;double death;triple death,path2.png
7251b867-985e-48ca-a881-c05485f11bb2,death,death;double death;triple death,path1.jpeg
7c244cc0-2e32-49d6-8a2a-c6bb16c4ed4e,death,death;double death;triple death,path1.jpeg
4ab6fafd-a6ba-4450-96b8-f19f401141db,death,death;double death;triple death,path2.png
62958848-f5e3-43c5-9916-6060c0331eeb,death,death;double death;triple death,path1.jpeg
86b43516-fd4a-4bac-9e51-218a7e0d06ab,death,death;double death;triple death,path2.png
da062412-3331-47ec-aca3-5ea43e0c8c40,death,death;double death;triple death,path1.jpeg
da04901f-d043-4377-a7fd-317f65e30ed5,death,death;double death;triple death,path2.png
3f6ff6fa-a460-4255-b5f7-ec88fbc365c6,death,death;double death;triple death,path2.png
c4195364-0986-451a-867b-67e863201c0d,death,death;double death;triple death,path2.png
fca801a2-c2f3-4ee0-97f8-af334dc64998,death,death;double death;triple death,path1.jpeg
1f074eaf-6149-44b1-a4db-5c06e640614b,death,death;double death;triple death,path2.png
ffe45d8b-4218-466b-b1c0-452725a2a78a,death,death;double death;triple death,path2.png
024b3352-6085-40f3-9690-bc86383fa6e4,death,death;double death;triple death,path1.jpeg
7b0fb66d-d63c-48d7-b6f4-bfd4e47254da,death,death;double death;triple death,path2.png
64c6360a-954a-4139-b8dc-293b33178693,death,death;double death;triple death,path2.png
d32cec3c-5cfb-4bf6-addc-01bcf46ee5d3,death,death;double death;triple death,path2.png
a4378531-c72c-4b5d-897c-5c8492f54434,death,death;double death;triple death,path2.png
5f2bef3b-e234-480a-88fb-7595ca37998c,death,death;double death;triple death,path1.jpeg
8ced289f-f87b-4392-9167-9bba3223d6cf,death,death;double death;triple death,path2.png
5dec824d-7684-4353-81c0-1d23e7472bf6,death,death;double death;triple death,path1.jpeg
83a310a9-e673-4841-8201-68ffe17811fc,death,death;double death;triple death,path1.jpeg
c94abda4-1b42-4327-8561-42187200c367,death,death;double death;triple death,path2.png
f99fb6f1-afa3-403a-8f2f-749619ad7861,death,death;double death;triple death,path1.jpeg
8bdb9520-bb20-4e3b-8b2a-28cbcf6384cd,death,death;double death;triple death,path1.jpeg
4814b451-ec15-4f83-8c6b-b9160bfb6dbe,death,death;double death;triple death,path1.jpeg
69ca3ec0-d580-4624-9e4e-83479190d133,death,death;double death;triple death,path2.png
461ee599-5f12-47ab-b635-832a1252c082,death,death;double death;triple death,path2.png
6d0e731d-59a5-46be-89c8-0d7a945bfd09,death,death;double death;triple death,path1.jpeg
2f2e7f6b-9697-4e49-a826-c8fd683b4b75,death,death;double death;triple death,path1.jpeg
aa47a765-fb02-4b0c-b4d4-70c97465de97,death,death;double death;triple death,path2.png
63f371f1-bb92-42f0-a3ca-c5482cd38ac9,death,death;double death;triple death,path2.png
21865cf8-2332-4b8f-9e04-f3c7af7b7698,death,death;double death;triple death,path1.jpeg
60baa139-230c-43ec-ad6b-4710adc0d8db,death,death;double death;triple death,path2.png
34b8e220-58ec-42b0-be13-b43d4fd49de5,death,death;double death;triple death,path2.png
b3802280-57ee-49ed-89fc-76d2130349bb,death,death;double death;triple death,path1.jpeg
e03f4e3d-e57f-4110-8149-9213289421fb,death,death;double death;triple death,path2.png
5ad4b4dc-3918-477a-b77d-86d8063cd63c,death,death;double death;triple death,path1.jpeg
3ca826a5-7ffe-4fb3-b21b-1d895190c716,death,death;double death;triple death,path2.png
8479c0d4-7b92-4fc0-9289-808fb33fb4db,death,death;double death;triple death,path2.png
4bab5663-82f2-47ab-9d3e-68f352c48c61,death,death;double death;triple death,path2.png
c0726c14-d9f1-46d2-bbae-8ed46157bf62,death,death;double death;triple death,path2.png
7178cb71-4f58-4e2f-8ef6-ace2711e3271,death,death;double death;triple death,path2.png
55e6a964-e37b-49e0-9bee-eed3d10f2931,death,death;double death;triple death,path1.jpeg
baceb77c-4a57-4ca0-ad3f-225a8a8f2c4b,death,death;double death;triple death,path1.jpeg
995db7fa-1f79-4f4e-8025-570e3c9a74a6,death,death;double death;triple death,path2.png
1aeaf3da-1b97-48e4-a69a-d2179e55d89e,death,death;double death;triple death,path1.jpeg
98b25b0d-8d76-4c56-817f-a4caef12da46,death,death;double death;triple death,path2.png
cf32b56c-d875-4b48-b4cc-efa48501d47b,death,death;double death;triple death,path2.png
808cdefe-ac54-4b8b-8c2e-71aada104ffb,death,death;double death;triple death,path2.png
d5070586-23b5-4352-9dee-3fa90717a2e3,death,death;double death;triple death,path2.png
c633a11f-abb6-44e3-a1c9-310dea39b54e,death,death;double death;triple death,path1.jpeg
eceeb10c-0105-4c28-97b5-95ad277c54b2,death,death;double death;triple death,path2.png
2f7df0a8-e8e4-41ae-8814-e5c540435d2a,death,death;double death;triple death,path2.png
6532e75b-d39f-4316-9811-85000861f8e7,death,death;double death;triple death,path1.jpeg
ad19931c-b27e-446f-bbdf-aaa612001b11,death,death;double death;triple death,path1.jpeg
7200b96b-766b-4a65-bd01-69a64c629119,death,death;double death;triple death,path2.png
4e8f400b-ea41-4f4e-bfb4-ba8c81e83d06,death,death;double death;triple death,path1.jpeg
2cd85891-2763-48ca-aea5-6e00a7f75f77,death,death;double death;triple death,path2.png
364e1834-20b4-4a9b-9d1f-a0b4efc5f9fa,death,death;double death;triple death,path1.jpeg
db5c7526-6b26-4db8-8843-6fee70e45434,death,death;double death;triple death,path2.png
92e32a44-49d6-4695-b94f-fbe4f64d79d9,death,death;double death;triple death,path2.png
707c556a-b2d9-44f4-a70d-9b6c6ccb1a4a,death,death;double death;triple death,path1.jpeg
4c78d033-1a89-47db-9eb9-9ab1b7cac833,death,death;double death;triple death,path1.jpeg
d8604ceb-e9f0-478a-b8ee-43439d4d590c,death,death;double death;triple death,path2.png
928aeb77-6b98-4953-845d-b842c480fb8a,death,death;double death;triple death,path2.png
0558b2f4-119d-4d55-b6df-2d690f8149d4,death,death;double death;triple death,path2.png
9ac26f1c-58ab-4d8e-a20b-a7dc29227f21,death,death;double death;triple death,path1.jpeg
1be9e800-f4a4-452b-b17e-bd8d577ff9b2,death,death;double death;triple death,path1.jpeg
58701241-a0bf-43ea-af31-e6bb21662c62,death,death;double death;triple death,path1.jpeg
0889b98d-4ea5-4106-bcd4-c801afa90340,death,death;double death;triple death,path2.png
5e17773e-1f3d-4e27-a011-184c28059afd,death,death;double death;triple death,path1.jpeg
889ec0d2-4366-4b70-aaf1-1255ac355c4f,death,death;double death;triple death,path2.png
28e0ac97-5394-4aed-b677-4ca7a1383916,death,death;double death;triple death,path2.png
1b474394-6b99-47c1-a866-40a2921a332e,death,death;double death;triple death,path1.jpeg
642e93c6-1ed3-414d-8f53-b07659477477,death,death;double death;triple death,path2.png
0fd8552c-e2a9-47c3-a322-480236e9de9b,death,death;double death;triple death,path2.png
c9e3af36-c213-4f89-bff9-070d6eaf2b18,death,death;double death;triple death,path1.jpeg
8fe2a19a-816e-469e-baf1-dae0bc46a68e,death,death;double death;triple death,path1.jpeg
569cdf2e-436f-4ef0-b4c6-73bb6cbd6847,death,death;double death;triple death,path1.jpeg
0fe21ad1-378f-4b3e-83a1-618d4dc9d130,death,death;double death;triple death,path2.png
e968d4ef-17f4-46ee-95f9-75e9e7c6b85e,death,death;double death;triple death,path1.jpeg
e2f62f25-cfdd-4f8e-95df-2517f3b7988d,death,death;double death;triple death,path1.jpeg
5ac4acaa-256b-4b69-807c-e69db1744c6b,death,death;double death;triple death,path1.jpeg
0148e2a9-2d91-41eb-ab89-c664c7dcf562,death,death;double death;triple death,path1.jpeg
87497588-33e5-453c-8990-3f38288b4aac,death,death;double death;triple death,path1.jpeg
cba4ec23-0e76-4ca9-8d32-38c75105989f,death,death;double death;triple death,path2.png
c557a566-f77f-4c2b-a358-9bffdc4acf6b,death,death;double death;triple death,path1.jpeg
9d10b6f5-6d2e-4409-94b7-374d1c9f3659,death,death;double death;triple death,path2.png
2cf95727-637d-4b81-a9b4-efa15ecb7c44,death,death;double death;triple death,path1.jpeg
79d31a07-30d5-4236-936f-8bbb2be66157,death,death;double death;triple death,path1.jpeg
ca8b65c2-ffb7-44dd-a16b-9bf2fafb9835,death,death;double death;triple death,path2.png
b7d5698a-c737-499f-ad97-9a3d83aa3c25,death,death;double death;triple death,path2.png
eb3607a0-a441-4f24-8ebb-66c7a98684cf,death,death;double death;triple death,path1.jpeg
4b2fcb38-d762-4f11-aa2c-5f7a00a2df80,death,death;double death;triple death,path1.jpeg
affdf27f-e956-4965-8210-8d29098dca0f,death,death;double death;triple death,path1.jpeg
92ec8e0a-7348-4aee-9fe5-60420cbf34c1,death,death;double death;triple death,path2.png
fbbf2e54-ebeb-4323-b698-1e689734286e,death,death;double death;triple death,path1.jpeg
d8c71211-2c97-4050-9792-0a5c42d16c9b,death,death;double death;triple death,path1.jpeg
7f2aa6ad-e21a-4d8b-881c-1e644dbfca95,death,death;double death;triple death,path2.png
71f2298d-9d05-422f-a537-ecc5a625f00a,death,death;double death;triple death,path2.png
874a7127-9dbc-4543-b199-ac5b3579c601,death,death;double death;triple death,path2.png
ce77d951-805c-4ce9-ba2e-dc2369aae8fc,death,death;double death;triple death,path1.jpeg
61fcd1f0-c558-40d7-8030-03ec0773bcae,death,death;double death;triple death,path2.png
72460be9-081b-47c1-812a-db27c0a1dbe7,death,death;double death;triple death,path2.png
f519d602-a472-45b5-b1d9-dbf02fc4264d,death,death;double death;triple death,path2.png
75c2756c-36e0-43c0-a25e-e4a7ff498bb4,death,death;double death;triple death,path2.png
6af18a9e-a702-4941-a934-b50caeb498c6,death,death;double death;triple death,path1.jpeg
f039fca8-8e69-4748-ba57-8f495f952b50,death,death;double death;triple death,path1.jpeg
7793fbd9-0b76-4255-a168-0c85843e05e6,death,death;double death;triple death,path1.jpeg
f4181787-5ba1-493c-ab2a-821ea7518d8c,death,death;double death;triple death,path2.png
b619ffab-345b-4225-8677-33c61d721e02,death,death;double death;triple death,path1.jpeg
7acbe4a0-ead7-4cf6-acd0-4df57dbd514f,death,death;double death;triple death,path2.png
c25aeb8f-9070-4b93-a67f-a5da4167e58f,death,death;double death;triple death,path1.jpeg
2d696762-aafb-4ac2-b911-352e19c81cc5,death,death;double death;triple death,path1.jpeg
31688f65-8304-496d-8603-c3cf8759d059,death,death;double death;triple death,path1.jpeg
675a2e7b-fdd0-4ba9-8b6f-aa7ab7512c8e,death,death;double death;triple death,path2.png
e30c82d4-cb98-4604-8179-34c5ee022147,death,death;double death;triple death,path2.png
dc18ef90-c794-4ae1-999f-b213695b41de,death,death;double death;triple death,path1.jpeg
1a734952-2735-40b8-adce-eb6db8ec6146,death,death;double death;triple death,path2.png
280c7fca-518f-4549-bbff-0b00a015684c,death,death;double death;triple death,path1.jpeg
717749aa-fe6e-4257-8c51-16a8af150438,death,death;double death;triple death,path2.png
0ec11c39-a8cd-449d-9d37-8c2c75d9f592,death,death;double death;triple death,path1.jpeg
80b2f028-a100-41ee-8d26-a63b6112c45b,death,death;double death;triple death,path1.jpeg
0b072915-56cc-4b99-b960-400145209a68,death,death;double death;triple death,path1.jpeg
88740c8b-6d23-4617-8d67-572fad851ad7,death,death;double death;triple death,path1.jpeg
2897e37e-e9b8-493e-8498-bfdb37349aa6,death,death;double death;triple death,path1.jpeg
222aa797-e67d-4da7-9f68-aa9e33801ac5,death,death;double death;triple death,path1.jpeg
4daaf6d2-726f-45ed-bf35-bf9d95d529a6,death,death;double death;triple death,path1.jpeg
55b9bbaf-0e46-4d61-aeb8-f44b7260f77a,death,death;double death;triple death,path2.png
0512e42e-b803-4540-ab80-ec66a42cf073,death,death;double death;triple death,path2.png
cd3bd04e-aa16-4413-8920-846ed2cd4d69,death,death;double death;triple death,path1.jpeg
7045a74b-4358-4229-8617-faeb4d869bc1,death,death;double death;triple death,path2.png
a5f6ccc9-6411-4467-90be-3ee5fc6d69c1,death,death;double death;triple death,path2.png
1a03e609-1e3b-4f2d-904d-a69e39932a6a,death,death;double death;triple death,path1.jpeg
d806505d-a48c-44e8-9fe3-b9a834994adc,death,death;double death;triple death,path2.png
5f58395f-b370-40e3-bdeb-ff13a5dca7f0,death,death;double death;triple death,path1.jpeg
fc3d1858-c135-4b6d-b7f8-fd6fa1b002ff,death,death;double death;triple death,path1.jpeg
0c773070-c5ab-4309-802b-79b62d428019,death,death;double death;triple death,path1.jpeg
f6dabde4-408c-4c9a-bed6-cf05cf631a5f,death,death;double death;triple death,path2.png
8a9b423b-3834-4e8c-a1d2-44abfa589e16,death,death;double death;triple death,path1.jpeg
c8eb7629-3f7b-40d8-82b9-add06871c5bd,death,death;double death;triple death,path2.png
2962121b-0cdf-46a0-8c93-2977d2538155,death,death;double death;triple death,path2.png
4775447d-492b-445d-9783-ed9f095b1e99,death,death;double death;triple death,path1.jpeg
3e51a211-ebc8-4a40-99bf-ed9d5a620ac7,death,death;double death;triple death,path2.png
9aeb321c-2f15-47ff-aa9d-dd0fe2cdeb65,death,death;double death;triple death,path1.jpeg
1884a3f3-d456-4bb9-a923-911d639b12d4,death,death;double death;triple death,path1.jpeg
d90f5dff-b495-4ed7-9170-7328dd12e525,death,death;double death;triple death,path1.jpeg
c3dcf65a-f6eb-4667-a1cc-6de3e0e42587,death,death;double death;triple death,path2.png
9be79684-b09f-4355-8f5d-6c4e032a3ce6,death,death;double death;triple death,path1.jpeg
301d3ebe-bd27-431a-8c74-30cce16ca67e,death,death;double death;triple death,path1.jpeg
ec599f9c-900a-43a6-8698-c716e5409042,death,death;double death;triple death,path2.png
d80afb38-f46d-4ce3-8224-4773caa54e4b,death,death;double death;triple death,path1.jpeg
094b300b-5ff6-4e53-a686-ddc5318bc016,death,death;double death;triple death,path2.png
434d062c-d6cf-43c8-b660-baeb8a38d42e,death,death;double death;triple death,path1.jpeg
831974bd-1172-4f69-87ed-97b7dce10cdb,death,death;double death;triple death,path1.jpeg
c18c4cea-b94a-4e7e-a2f9-bd7ba11ada0e,death,death;double death;triple death,path2.png
de8e3313-c065-411a-9106-e42e15865b40,death,death;double death;triple death,path1.jpeg
de630429-ad33-45db-9391-0a708fb64ac2,death,death;double death;triple death,path1.jpeg
baefb71b-c8c0-4c92-8ad3-848844afca4a,death,death;double death;triple death,path2.png
0515244b-afc6-4ade-be56-fd892dafd4ed,death,death;double death;triple death,path1.jpeg
4b575bf5-32fd-41e7-a31d-a6dacf8892ea,death,death;double death;triple death,path2.png
834134f1-c5c2-4708-9f7d-7c28368c86d1,death,death;double death;triple death,path2.png
54514fbe-ba74-4aed-b064-d52531d29df7,death,death;double death;triple death,path1.jpeg
b6fb49b5-db2c-40c0-b6a1-929f8bce76e4,death,death;double death;triple death,path1.jpeg
576d4f31-bab8-4a1e-b82d-8b06a47e41a6,death,death;double death;triple death,path2.png
68e40ceb-02fd-4659-9853-99cfe405dabd,death,death;double death;triple death,path2.png
3f9d6b38-7f89-47fa-9794-6e60510b0ce1,death,death;double death;triple death,path2.png
53540926-85e9-425a-b3e3-17c7e5bac56b,death,death;double death;triple death,path2.png
bcadaf78-9253-4ad2-8f9f-78d2860ac894,death,death;double death;triple death,path2.png
4559fb5a-823f-4b16-940c-ace684cf41e5,death,death;double death;triple death,path2.png
869f0804-1de1-4809-9881-6d18f99c31fc,death,death;double death;triple death,path2.png
dbec4d4c-be26-4540-ba14-17a07b0d0bff,death,death;double death;triple death,path1.jpeg
75936487-91e5-4a93-8b2a-8e5f8b7d69b3,death,death;double death;triple death,path1.jpeg
5d55be7f-9ae9-4029-8838-8891bee6658e,death,death;double death;triple death,path1.jpeg
14aab4fe-939a-49cc-b1b6-545a308f78aa,death,death;double death;triple death,path2.png
fd96e464-0735-4bb6-b38a-e146533c6594,death,death;double death;triple death,path1.jpeg
0a9201f1-fc10-491d-a05b-b45ef921c13e,death,death;double death;triple death,path1.jpeg
8a0c146c-793f-4b5c-bca2-a5da9129e808,death,death;double death;triple death,path2.png
1252de20-f479-4aa5-a55a-80b4f333d847,death,death;double death;triple death,path1.jpeg
4e282970-0405-4b6a-b088-b5753944ae6f,death,death;double death;triple death,path2.png
80981d76-f881-4018-9368-551c52695f05,death,death;double death;triple death,path2.png
3de68912-bf5a-4b19-9385-5b59bcead3a4,death,death;double death;triple death,path2.png
29b31798-605e-4c15-b36f-07c620d5c38e,death,death;double death;triple death,path1.jpeg
bdce4090-26e8-46b9-9c29-eb753ad5d35c,death,death;double death;triple death,path1.jpeg
d884f1d7-3891-4402-b8a6-33c273f5d3dc,death,death;double death;triple death,path2.png
a1a06efb-b65f-411a-adbd-9b8687d9892f,death,death;double death;triple death,path1.jpeg
b5042083-74b7-4f85-ad1d-3e63276f0f5a,death,death;double death;triple death,path1.jpeg
7bff0eab-a34b-4f4c-83c6-0836603159a7,death,death;double death;triple death,path2.png
bbac9aac-3fd7-4c53-8aa7-0d4e1db87a07,death,death;double death;triple death,path1.jpeg
285f0104-840e-47ab-a0d2-7e8b2c20a342,death,death;double death;triple death,path2.png
e8fecfae-814c-4564-baf6-ab3003b48e05,death,death;double death;triple death,path2.png
4ed233f8-6758-468c-b400-25a3d421a254,death,death;double death;triple death,path1.jpeg
176bb539-3979-4eb9-b22e-8ba8b6728c5f,death,death;double death;triple death,path2.png
2e1f20b3-7fe0-4862-853e-2091d338afdb,death,death;double death;triple death,path2.png
7db05d6e-cc16-4543-bcbe-ef7c8558d69e,death,death;double death;triple death,path1.jpeg
487a8c77-99b4-4101-95ff-c6297586ecd8,death,death;double death;triple death,path2.png
d998cc00-c9b1-43fa-9f46-2343bb78f638,death,death;double death;triple death,path1.jpeg
d20033ce-49c6-4022-9e99-1287ff7b5f21,death,death;double death;triple death,path2.png
53f4ef40-2d78-4d07-9d12-46f4501fa9ae,death,death;double death;triple death,path2.png
089754f0-d7e2-46c2-9774-1fd9d9bdd0d2,death,death;double death;triple death,path1.jpeg
84719819-0d1b-40df-bcf2-ab8d1c7d88d3,death,death;double death;triple death,path2.png
ddb9303d-5c8a-4a74-9021-51de929022a0,death,death;double death;triple death,path2.png
97735982-10d2-4eed-895c-2efa5acbac1e,death,death;double death;triple death,path1.jpeg
cc59f09b-aebd-4fb2-aec7-c8bfebf9f7ff,death,death;double death;triple death,path1.jpeg
de00fad6-5bc3-4d1d-afb9-605dfc7f1f14,death,death;double death;triple death,path1.jpeg
ec1a2493-be06-44e1-a29d-c660629e8490,death,death;double death;triple death,path2.png
bc66b221-feae-4ec5-8323-e536311212da,death,death;double death;triple death,path1.jpeg
fae8d838-2ac3-4cf7-985a-ed5d342d144f,death,death;double death;triple death,path2.png
a87f0cd1-7220-4b88-915e-1ee439c7b3e3,death,death;double death;triple death,path2.png
8ca1e6a2-ab91-4a92-b536-880fff4297be,death,death;double death;triple death,path2.png
ad7ecd35-ee3c-46a1-ab14-f52c7d924f69,death,death;double death;triple death,path1.jpeg
c4c7e6b5-409e-4614-bebd-1f6d950d1139,death,death;double death;triple death,path2.png
0619e87f-78e5-4713-8c61-b61b2f767801,death,death;double death;triple death,path2.png
17cd0f41-91a8-4458-a3ea-bbc52637d97b,death,death;double death;triple death,path2.png
744bfbb8-05ab-4377-906a-7e8b166234ce,death,death;double death;triple death,path1.jpeg
862f97df-72da-45ad-bd78-b5b20a44441e,death,death;double death;triple death,path2.png
25c61623-ab69-4d25-b9b9-0c5def14a748,death,death;double death;triple death,path2.png
e8f9fe2f-b27c-4386-8e6e-849498f1ab72,death,death;double death;triple death,path2.png
41ddddb1-7c5b-4b01-ad70-ef45f3d77b4d,death,death;double death;triple death,path2.png
0e015bdd-baf8-400d-a86d-0c2dfc9e9a1a,death,death;double death;triple death,path1.jpeg
b8592926-70bf-4f72-b4dd-71ef61a97154,death,death;double death;triple death,path1.jpeg
7b388c9a-14f6-49b0-b56e-f5c0eb11115a,death,death;double death;triple death,path2.png
5085a518-2988-4eb9-9912-a4b9107fe42b,death,death;double death;triple death,path2.png
a5272f1a-048e-4974-885c-b567a1e7f3d4,death,death;double death;triple death,path2.png
fdfc6bf9-17bd-4e87-85e6-36eb5dde81c0,death,death;double death;triple death,path2.png
af158027-89d2-4a96-85bf-8c4f7b089b37,death,death;double death;triple death,path2.png
5e1eca28-35e5-4335-a201-2c8705bf497e,death,death;double death;triple death,path1.jpeg
6cbe0738-53a2-4d91-aead-0d1ff187ef74,death,death;double death;triple death,path2.png
a3c37571-b974-4c50-8750-67126da1bba2,death,death;double death;triple death,path2.png
340cda0d-6a28-4ecc-b7c4-355bcb4d8b68,death,death;double death;triple death,path1.jpeg
3fb1020c-45c5-4f58-a1b5-f8d522f0cab5,death,death;double death;triple death,path2.png
7143d04d-92f6-45e7-b574-3c2abc104e12,death,death;double death;triple death,path1.jpeg
53804f73-e9ad-4555-98e7-1edce8acc973,death,death;double death;triple death,path1.jpeg
d7117f7e-1913-446f-9b17-72a970118b4c,death,death;double death;triple death,path2.png
cf5916c4-e535-45b8-aea3-4ac9ee2fbde6,death,death;double death;triple death,path2.png
ff6730f8-5af7-4927-9281-d998354cb242,death,death;double death;triple death,path2.png
955b8a35-55ab-4369-92be-4c29decad09f,death,death;double death;triple death,path1.jpeg
09da2103-571e-4520-a45f-bb56140263fb,death,death;double death;triple death,path1.jpeg
73be05ae-c08a-437d-9350-1dbf45fc7e7a,death,death;double death;triple death,path1.jpeg
9ee13954-d8e1-4f2d-bfc1-cca756e48180,death,death;double death;triple death,path2.png
ee7e96d7-58b1-46da-a0d0-847f2046d9e9,death,death;double death;triple death,path1.jpeg
93d07934-6ca4-4e8a-820d-48e293779308,death,death;double death;triple death,path1.jpeg
0ea51744-c490-4851-8554-a728013bb419,death,death;double death;triple death,path1.jpeg
d69a80c4-ad8e-4dd5-a4e6-0c5e8d62e905,death,death;double death;triple death,path2.png
6c12689f-b5ad-4f41-bd72-5914da41c51e,death,death;double death;triple death,path2.png
c442b232-9ca1-4ba0-98c1-1645dcc93c56,death,death;double death;triple death,path2.png
2a223f20-47df-4dae-8a68-90b4d617cebb,death,death;double death;triple death,path2.png
0c561b0a-8f53-4c4d-ad16-e6dd4bb53e29,death,death;double death;triple death,path1.jpeg
e491024c-6a57-42ec-b384-ea07368be89a,death,death;double death;triple death,path1.jpeg
c2c56413-739f-448b-a1e9-fb2b4b5d3f9a,death,death;double death;triple death,path2.png
bc9d260a-1a9d-419e-8b18-75702e6c6dcf,death,death;double death;triple death,path1.jpeg
ee318773-8b42-4abd-9479-0c688871cd53,death,death;double death;triple death,path1.jpeg
144f2491-a884-43d0-b1a3-8f5f167030c4,death,death;double death;triple death,path1.jpeg
b09b3989-5457-4ca9-99cf-3fcdb88efcdf,death,death;double death;triple death,path1.jpeg
3cf8ed46-843f-4280-867f-2a074b4d7a1d,death,death;double death;triple death,path2.png
98177641-03bb-4cc4-9472-9edb4f453eb4,death,death;double death;triple death,path1.jpeg
9f1aa6ec-54a5-48fd-9d5d-8c00b0bca841,death,death;double death;triple death,path2.png
699aa93b-1785-479f-b3d9-58cccc841ff1,death,death;double death;triple death,path2.png
bf1da755-d4a6-4159-8499-961234c88f3e,death,death;double death;triple death,path2.png
7320a489-a0ae-4b27-bd4e-5fa6fb1d88df,death,death;double death;triple death,path1.jpeg
63f107b6-e9f5-4889-8e11-ca99e64b37a9,death,death;double death;triple death,path2.png
70579072-0424-46fe-a2d7-6455f124c61e,death,death;double death;triple death,path1.jpeg
a4bb6736-1495-4a8f-80f8-14df231bdcc8,death,death;double death;triple death,path1.jpeg
9c391823-f971-47d1-99a3-8855f050710d,death,death;double death;triple death,path1.jpeg
1e0cfd9e-2c6b-4b6a-aa35-443a11b29613,death,death;double death;triple death,path1.jpeg
0b98c7b3-02de-4582-84a8-6ec882267137,death,death;double death;triple death,path1.jpeg
3b1b149f-4285-41aa-9ec3-7f52db76c52a,death,death;double death;triple death,path2.png
70951d1f-2a51-43c2-b8a3-78cb1996dcfd,death,death;double death;triple death,path2.png
7d57e2f7-e1e2-4304-a35b-16d147a3b31b,death,death;double death;triple death,path2.png
b7595b95-f152-4eb3-8e1d-8baad03884d0,death,death;double death;triple death,path1.jpeg
3e1b2914-0fb1-42ae-b88a-fe52f7caccdf,death,death;double death;triple death,path2.png
bfc308a6-c747-4688-a3cd-5ae87ceef079,death,death;double death;triple death,path1.jpeg
d4b96a5d-3bfd-4bce-b71f-77d140251416,death,death;double death;triple death,path1.jpeg
803e06b3-15f4-4bcb-ab3a-bffc503746e5,death,death;double death;triple death,path1.jpeg
64c3085e-cb8e-44eb-8133-7ccee272e607,death,death;double death;triple death,path2.png
1772e73a-7a6d-4fef-b05d-37b0e6b7e503,death,death;double death;triple death,path1.jpeg
d7f86206-6a10-40ee-9315-24e703f33e39,death,death;double death;triple death,path1.jpeg
737639ca-0f07-4048-936b-9c947feebbda,death,death;double death;triple death,path2.png
7c81f596-c7fc-4899-b2d9-d1554732e304,death,death;double death;triple death,path2.png
767bddf3-d26e-4b7b-97e7-67c1233ff20a,death,death;double death;triple death,path1.jpeg
b065303a-2925-4053-b040-080c12764aed,death,death;double death;triple death,path2.png
799fcd6f-a21d-4006-8c36-b8f954a72e3a,death,death;double death;triple death,path2.png
43fb88a3-c9b0-41ec-a8d1-21f430d1b14c,death,death;double death;triple death,path1.jpeg
5ac52839-3201-482c-92f5-534c3e509b3e,death,death;double death;triple death,path1.jpeg
f031155d-823f-45cd-85ff-b485156fe5a7,death,death;double death;triple death,path2.png
5a65e7ec-9dc8-495d-abbb-f7a1dbf12b99,death,death;double death;triple death,path1.jpeg
201fb819-5bc8-4f88-9a59-5f737f5e5525,death,death;double death;triple death,path2.png
